perturbed_top_10,perturbed_rank,keep_len,keep_index,masked_len,masked_index
"[(297, 0.7813829), (513, 0.7666488), (312, 0.7649282), (85, 0.7593307), (627, 0.64907783), (95, 0.53718895), (67, 0.5281434), (448, 0.4312399), (110, 0.3523941), (164, 0.28770643), (1044, 0.2793676), (493, 0.2729621), (535, 0.17947572), (339, 0.12233056), (970, 0.112769544), (566, 0.1120261), (428, 0.0890307), (238, 0.08143444), (432, 0.06328357), (149, 0.058218345)]","[297, 513, 312, 85, 627, 95, 67, 448, 110, 164, 1044, 493, 535, 339, 970, 566, 428, 238, 432, 149]",124,"[512, 134, 320, 0, 708, 530, 169, 233, 482, 115, 503, 237, 703, 419, 273, 202, 488, 481, 191, 483, 132, 706, 69, 477, 199, 366, 518, 509, 655, 520, 274, 417, 285, 698, 32, 99, 662, 709, 193, 160, 288, 159, 136, 700, 601, 332, 557, 460, 81, 508, 268, 710, 705, 198, 3, 275, 707, 614, 711, 517, 196, 97, 496, 175, 155, 163, 6, 469, 487, 495, 222, 15, 663, 49, 466, 22, 501, 616, 650, 210, 128, 182, 524, 510, 244, 215, 185, 497, 133, 59, 98, 301, 384, 167, 39, 293, 478, 84, 692, 282, 184, 161, 605, 462, 587, 693, 656, 356, 10, 123, 654, 154, 461, 173, 190, 588, 602, 47, 156, 177, 431, 68, 131, 63]",59,"[8, 11, 12, 526, 528, 529, 21, 31, 55, 58, 581, 603, 92, 609, 610, 628, 126, 651, 653, 143, 152, 174, 685, 178, 179, 691, 181, 694, 695, 696, 697, 194, 197, 704, 204, 217, 220, 229, 272, 284, 318, 333, 370, 403, 413, 429, 434, 699, 446, 701, 702, 473, 474, 479, 485, 492, 494, 498, 504]"
"[(513, 0.13139576), (297, 0.13009293), (85, 0.124924555), (627, 0.028872201), (110, 0.028399909), (493, 0.026169805), (95, 0.026035752), (1044, 0.015703708), (566, 0.013236013), (67, 0.013087748), (312, 0.01260072), (164, 0.011815954), (339, 0.011117043), (535, 0.009705158), (970, 0.0064862785), (200, 0.006184174), (548, 0.0061485497), (448, 0.0061323615), (238, 0.006053518), (149, 0.0058893794)]","[513, 297, 85, 627, 110, 493, 95, 1044, 566, 67, 312, 164, 339, 535, 970, 200, 548, 448, 238, 149]",21,"[274, 710, 512, 473, 58, 413, 487, 370, 155, 429, 233, 285, 518, 184, 695, 529, 99, 460, 588, 32, 59]",162,"[0, 3, 517, 6, 8, 520, 10, 11, 12, 524, 526, 15, 528, 530, 21, 22, 31, 39, 557, 47, 49, 55, 63, 68, 69, 581, 587, 81, 84, 601, 602, 603, 92, 605, 97, 98, 609, 610, 614, 616, 115, 628, 123, 126, 128, 131, 132, 133, 134, 136, 650, 651, 653, 654, 143, 655, 656, 662, 663, 152, 154, 156, 159, 160, 161, 163, 167, 169, 173, 174, 175, 685, 177, 178, 179, 691, 181, 182, 692, 185, 693, 694, 696, 190, 191, 697, 193, 194, 698, 196, 197, 198, 199, 703, 704, 202, 706, 204, 708, 709, 711, 210, 215, 217, 220, 222, 229, 237, 244, 268, 272, 273, 275, 282, 284, 288, 293, 301, 318, 320, 332, 333, 356, 366, 384, 403, 417, 419, 431, 434, 699, 446, 700, 701, 461, 462, 702, 466, 469, 474, 705, 477, 478, 479, 481, 482, 483, 485, 707, 488, 492, 494, 495, 496, 497, 498, 501, 503, 504, 508, 509, 510]"
"[(297, 0.89653116), (627, 0.7407506), (513, 0.66276497), (85, 0.6193225), (312, 0.506031), (67, 0.27768824), (95, 0.26685175), (110, 0.24055213), (493, 0.19022281), (1044, 0.18433517), (164, 0.1794316), (566, 0.1350571), (339, 0.088723324), (675, 0.06831913), (535, 0.061844137), (149, 0.048119567), (1122, 0.044776123), (970, 0.038953125), (428, 0.03518704), (961, 0.034521647)]","[297, 627, 513, 85, 312, 67, 95, 110, 493, 1044, 164, 566, 339, 675, 535, 149, 1122, 970, 428, 961]",86,"[460, 202, 6, 605, 474, 210, 655, 98, 696, 603, 462, 194, 222, 356, 403, 196, 274, 656, 288, 167, 697, 509, 616, 526, 461, 169, 97, 55, 699, 479, 693, 685, 698, 473, 431, 483, 318, 614, 163, 39, 691, 63, 160, 498, 587, 707, 123, 3, 482, 47, 429, 199, 501, 609, 272, 417, 503, 174, 370, 132, 156, 384, 115, 31, 193, 528, 700, 154, 68, 268, 233, 581, 478, 653, 588, 0, 293, 185, 155, 466, 708, 175, 434, 152, 84, 182]",97,"[512, 517, 518, 8, 520, 10, 11, 12, 524, 15, 529, 530, 21, 22, 32, 557, 49, 58, 59, 69, 81, 601, 602, 92, 99, 610, 628, 126, 128, 131, 133, 134, 136, 650, 651, 654, 143, 662, 663, 159, 161, 173, 177, 178, 179, 181, 692, 184, 694, 695, 190, 191, 197, 198, 703, 704, 706, 204, 709, 710, 711, 215, 217, 220, 229, 237, 244, 273, 275, 282, 284, 285, 301, 320, 332, 333, 366, 413, 419, 446, 701, 702, 469, 705, 477, 481, 485, 487, 488, 492, 494, 495, 496, 497, 504, 508, 510]"
"[(297, 0.07876333), (513, 0.07606312), (85, 0.06485448), (67, 0.015396641), (110, 0.0138042625), (95, 0.010483293), (164, 0.009959017), (627, 0.0091634765), (493, 0.008085844), (312, 0.008035118), (535, 0.0066848667), (339, 0.006684823), (1044, 0.006379199), (566, 0.006085137), (961, 0.004742676), (970, 0.0047421693), (675, 0.004647251), (238, 0.0042464538), (432, 0.003966077), (548, 0.0039292434)]","[297, 513, 85, 67, 110, 95, 164, 627, 493, 312, 535, 339, 1044, 566, 961, 970, 675, 238, 432, 548]",15,"[320, 497, 708, 518, 155, 185, 178, 159, 229, 293, 181, 49, 461, 184, 704]",168,"[0, 512, 3, 517, 6, 8, 520, 10, 11, 12, 524, 526, 15, 528, 529, 530, 21, 22, 31, 32, 39, 557, 47, 55, 58, 59, 63, 68, 69, 581, 587, 588, 81, 84, 601, 602, 603, 92, 605, 97, 98, 99, 609, 610, 614, 616, 115, 628, 123, 126, 128, 131, 132, 133, 134, 136, 650, 651, 653, 654, 143, 655, 656, 662, 663, 152, 154, 156, 160, 161, 163, 167, 169, 173, 174, 175, 685, 177, 179, 691, 182, 692, 693, 694, 695, 696, 190, 191, 697, 193, 194, 698, 196, 197, 198, 199, 703, 202, 706, 204, 709, 710, 711, 210, 215, 217, 220, 222, 233, 237, 244, 268, 272, 273, 274, 275, 282, 284, 285, 288, 301, 318, 332, 333, 356, 366, 370, 384, 403, 413, 417, 419, 429, 431, 434, 699, 446, 700, 701, 460, 462, 702, 466, 469, 473, 474, 705, 477, 478, 479, 481, 482, 483, 485, 707, 487, 488, 492, 494, 495, 496, 498, 501, 503, 504, 508, 509, 510]"
"[(297, 0.74748594), (513, 0.7419593), (85, 0.705819), (1044, 0.40918428), (67, 0.3365262), (961, 0.3182595), (95, 0.3094299), (312, 0.3029859), (110, 0.20356652), (566, 0.18992819), (627, 0.15828456), (535, 0.1146024), (164, 0.1137921), (493, 0.11318806), (339, 0.10441829), (428, 0.06551437), (970, 0.062236045), (548, 0.06111917), (612, 0.05970084), (1122, 0.056789532)]","[297, 513, 85, 1044, 67, 961, 95, 312, 110, 566, 627, 535, 164, 493, 339, 428, 970, 548, 612, 1122]",117,"[301, 177, 210, 466, 3, 332, 703, 495, 196, 273, 217, 494, 229, 274, 709, 59, 654, 498, 194, 603, 175, 81, 481, 0, 215, 173, 136, 21, 697, 487, 694, 701, 601, 479, 462, 482, 288, 705, 181, 285, 518, 528, 685, 702, 275, 282, 69, 155, 163, 488, 446, 123, 320, 333, 244, 460, 191, 477, 610, 167, 32, 698, 656, 132, 6, 47, 616, 55, 663, 178, 197, 431, 605, 474, 199, 237, 152, 99, 492, 202, 699, 49, 483, 429, 58, 706, 614, 22, 469, 131, 650, 529, 700, 97, 8, 128, 530, 496, 133, 710, 588, 704, 413, 179, 384, 318, 134, 220, 504, 711, 193, 696, 655, 628, 272, 182, 366]",66,"[512, 517, 520, 10, 11, 12, 524, 526, 15, 31, 39, 557, 63, 68, 581, 587, 84, 602, 92, 98, 609, 115, 126, 651, 653, 143, 662, 154, 156, 159, 160, 161, 169, 174, 691, 692, 184, 185, 693, 695, 190, 198, 204, 708, 222, 233, 268, 284, 293, 356, 370, 403, 417, 419, 434, 461, 473, 478, 485, 707, 497, 501, 503, 508, 509, 510]"
"[(513, 0.4976908), (297, 0.4901246), (95, 0.373039), (85, 0.3721243), (627, 0.16196471), (164, 0.098245084), (67, 0.07224001), (493, 0.0701101), (110, 0.06308284), (312, 0.053215254), (566, 0.03850394), (339, 0.037573453), (1044, 0.036190607), (535, 0.034062665), (970, 0.023142844), (1122, 0.019948052), (448, 0.019279806), (548, 0.019217046), (432, 0.018289406), (238, 0.018278224)]","[513, 297, 95, 85, 627, 164, 67, 493, 110, 312, 566, 339, 1044, 535, 970, 1122, 448, 548, 432, 238]",72,"[510, 115, 655, 58, 197, 462, 268, 481, 403, 446, 196, 156, 653, 413, 275, 704, 609, 190, 492, 11, 496, 482, 84, 695, 494, 504, 711, 520, 272, 133, 31, 3, 333, 10, 177, 702, 498, 69, 154, 517, 123, 356, 706, 229, 320, 709, 478, 610, 509, 488, 628, 126, 191, 497, 663, 59, 477, 501, 284, 699, 479, 705, 193, 99, 318, 244, 132, 461, 98, 518, 288, 503]",111,"[0, 512, 6, 8, 12, 524, 526, 15, 528, 529, 530, 21, 22, 32, 39, 557, 47, 49, 55, 63, 68, 581, 587, 588, 81, 601, 602, 603, 92, 605, 97, 614, 616, 128, 131, 134, 136, 650, 651, 654, 143, 656, 662, 152, 155, 159, 160, 161, 163, 167, 169, 173, 174, 175, 685, 178, 179, 691, 181, 182, 692, 184, 185, 693, 694, 696, 697, 194, 698, 198, 199, 703, 202, 204, 708, 710, 210, 215, 217, 220, 222, 233, 237, 273, 274, 282, 285, 293, 301, 332, 366, 370, 384, 417, 419, 429, 431, 434, 700, 701, 460, 466, 469, 473, 474, 483, 485, 707, 487, 495, 508]"
"[(513, 0.29828742), (297, 0.2813807), (85, 0.19200194), (110, 0.11459935), (312, 0.10370084), (1044, 0.092366815), (95, 0.08303645), (164, 0.06072461), (493, 0.043508094), (67, 0.03711288), (339, 0.03543445), (627, 0.03173701), (535, 0.030511122), (566, 0.016260466), (1122, 0.012743599), (428, 0.012431913), (970, 0.012284135), (448, 0.011622652), (238, 0.01117077), (612, 0.011008658)]","[513, 297, 85, 110, 312, 1044, 95, 164, 493, 67, 339, 627, 535, 566, 1122, 428, 970, 448, 238, 612]",32,"[697, 275, 431, 123, 136, 163, 293, 605, 288, 460, 706, 178, 222, 21, 446, 284, 184, 12, 174, 333, 520, 492, 616, 710, 217, 655, 370, 115, 69, 662, 703, 22]",151,"[0, 512, 3, 517, 6, 518, 8, 10, 11, 524, 526, 15, 528, 529, 530, 31, 32, 39, 557, 47, 49, 55, 58, 59, 63, 68, 581, 587, 588, 81, 84, 601, 602, 603, 92, 97, 98, 99, 609, 610, 614, 628, 126, 128, 131, 132, 133, 134, 650, 651, 653, 654, 143, 656, 663, 152, 154, 155, 156, 159, 160, 161, 167, 169, 173, 175, 685, 177, 179, 691, 181, 182, 692, 185, 693, 694, 695, 696, 190, 191, 193, 194, 698, 196, 197, 198, 199, 704, 202, 204, 708, 709, 711, 210, 215, 220, 229, 233, 237, 244, 268, 272, 273, 274, 282, 285, 301, 318, 320, 332, 356, 366, 384, 403, 413, 417, 419, 429, 434, 699, 700, 701, 461, 462, 702, 466, 469, 473, 474, 705, 477, 478, 479, 481, 482, 483, 485, 707, 487, 488, 494, 495, 496, 497, 498, 501, 503, 504, 508, 509, 510]"
"[(85, 0.6103101), (297, 0.58593273), (513, 0.5573807), (110, 0.34215778), (312, 0.27609646), (67, 0.22208653), (95, 0.12551835), (1044, 0.11629632), (627, 0.11402793), (164, 0.111667246), (493, 0.0912499), (566, 0.089564696), (535, 0.07231006), (339, 0.06276089), (675, 0.04791429), (1122, 0.046719108), (961, 0.04488306), (458, 0.041740336), (432, 0.041629862), (970, 0.037547234)]","[85, 297, 513, 110, 312, 67, 95, 1044, 627, 164, 493, 566, 535, 339, 675, 1122, 961, 458, 432, 970]",85,"[699, 233, 163, 159, 8, 460, 434, 333, 237, 708, 128, 487, 185, 156, 610, 501, 31, 6, 69, 650, 524, 696, 461, 710, 210, 366, 22, 47, 482, 68, 587, 179, 193, 473, 509, 663, 616, 498, 197, 143, 222, 301, 517, 431, 691, 356, 701, 419, 603, 12, 59, 520, 510, 530, 466, 131, 32, 694, 655, 697, 98, 21, 182, 97, 39, 526, 220, 284, 496, 469, 481, 588, 63, 161, 173, 628, 703, 320, 557, 202, 698, 318, 184, 282, 10]",98,"[0, 512, 3, 518, 11, 15, 528, 529, 49, 55, 58, 581, 81, 84, 601, 602, 92, 605, 99, 609, 614, 115, 123, 126, 132, 133, 134, 136, 651, 653, 654, 656, 662, 152, 154, 155, 160, 167, 169, 174, 175, 685, 177, 178, 181, 692, 693, 695, 190, 191, 194, 196, 198, 199, 704, 706, 204, 709, 711, 215, 217, 229, 244, 268, 272, 273, 274, 275, 285, 288, 293, 332, 370, 384, 403, 413, 417, 429, 446, 700, 462, 702, 474, 705, 477, 478, 479, 483, 485, 707, 488, 492, 494, 495, 497, 503, 504, 508]"
"[(513, 0.5207594), (297, 0.49948508), (85, 0.4766416), (95, 0.22362131), (110, 0.16302034), (627, 0.11281013), (1044, 0.09291365), (312, 0.08273909), (493, 0.06683684), (164, 0.066468075), (67, 0.06284929), (535, 0.049311522), (675, 0.03571812), (339, 0.035388805), (428, 0.030241922), (458, 0.027490485), (432, 0.025013965), (970, 0.024853311), (1122, 0.023026064), (566, 0.022142477)]","[513, 297, 85, 95, 110, 627, 1044, 312, 493, 164, 67, 535, 675, 339, 428, 458, 432, 970, 1122, 566]",72,"[581, 417, 663, 692, 301, 123, 293, 333, 69, 656, 508, 469, 485, 605, 498, 711, 698, 12, 703, 366, 461, 709, 701, 696, 84, 460, 59, 159, 429, 194, 63, 477, 691, 528, 272, 126, 99, 47, 693, 285, 282, 434, 179, 6, 517, 0, 700, 274, 653, 710, 529, 503, 155, 518, 705, 694, 462, 610, 233, 609, 370, 431, 497, 202, 3, 478, 495, 650, 501, 177, 510, 97]",111,"[512, 8, 520, 10, 11, 524, 526, 15, 530, 21, 22, 31, 32, 39, 557, 49, 55, 58, 68, 587, 588, 81, 601, 602, 603, 92, 98, 614, 616, 115, 628, 128, 131, 132, 133, 134, 136, 651, 654, 143, 655, 662, 152, 154, 156, 160, 161, 163, 167, 169, 173, 174, 175, 685, 178, 181, 182, 184, 185, 695, 190, 191, 697, 193, 196, 197, 198, 199, 704, 706, 204, 708, 210, 215, 217, 220, 222, 229, 237, 244, 268, 273, 275, 284, 288, 318, 320, 332, 356, 384, 403, 413, 419, 699, 446, 702, 466, 473, 474, 479, 481, 482, 483, 707, 487, 488, 492, 494, 496, 504, 509]"
"[(513, 0.71984607), (297, 0.66982615), (85, 0.5993643), (110, 0.3406286), (67, 0.32838392), (627, 0.22629917), (95, 0.22618695), (164, 0.2242928), (312, 0.21731643), (1044, 0.2039733), (493, 0.17797561), (339, 0.16409653), (535, 0.10392023), (566, 0.08496165), (961, 0.065115236), (432, 0.061850857), (970, 0.05935353), (238, 0.058766227), (548, 0.05720857), (428, 0.054907344)]","[513, 297, 85, 110, 67, 627, 95, 164, 312, 1044, 493, 339, 535, 566, 961, 432, 970, 238, 548, 428]",107,"[503, 84, 268, 403, 557, 284, 58, 495, 63, 710, 288, 460, 69, 190, 68, 282, 469, 173, 237, 12, 123, 332, 81, 215, 133, 115, 473, 524, 429, 614, 701, 654, 461, 3, 196, 694, 610, 191, 498, 497, 481, 417, 160, 479, 697, 605, 609, 434, 49, 134, 431, 662, 698, 169, 128, 707, 517, 0, 709, 55, 653, 32, 163, 413, 370, 695, 178, 156, 8, 10, 529, 185, 663, 692, 301, 512, 174, 485, 204, 384, 603, 131, 509, 356, 92, 478, 233, 272, 222, 504, 181, 126, 143, 628, 136, 159, 98, 446, 273, 21, 132, 526, 477, 320, 39, 274, 11]",76,"[6, 518, 520, 15, 528, 530, 22, 31, 47, 59, 581, 587, 588, 601, 602, 97, 99, 616, 650, 651, 655, 656, 152, 154, 155, 161, 167, 175, 685, 177, 179, 691, 182, 184, 693, 696, 193, 194, 197, 198, 199, 703, 704, 202, 706, 708, 711, 210, 217, 220, 229, 244, 275, 285, 293, 318, 333, 366, 419, 699, 700, 462, 702, 466, 474, 705, 482, 483, 487, 488, 492, 494, 496, 501, 508, 510]"
"[(513, 0.8094355), (312, 0.8080628), (297, 0.77908134), (85, 0.7455598), (67, 0.63904583), (627, 0.4117992), (110, 0.40275735), (1044, 0.36409426), (95, 0.32387286), (164, 0.31086326), (339, 0.28573436), (493, 0.2497467), (535, 0.1760529), (566, 0.15821207), (200, 0.13537425), (1122, 0.12820733), (428, 0.107852414), (149, 0.10018466), (970, 0.09792424), (238, 0.09423341)]","[513, 312, 297, 85, 67, 627, 110, 1044, 95, 164, 339, 493, 535, 566, 200, 1122, 428, 149, 970, 238]",151,"[154, 503, 152, 332, 655, 190, 497, 492, 32, 587, 285, 15, 69, 134, 461, 58, 482, 284, 132, 696, 654, 163, 59, 222, 460, 177, 3, 504, 403, 697, 10, 708, 691, 8, 123, 11, 229, 605, 614, 711, 384, 288, 115, 97, 6, 481, 663, 184, 496, 155, 524, 179, 517, 528, 21, 707, 175, 133, 191, 508, 581, 185, 196, 143, 182, 293, 126, 356, 55, 31, 703, 22, 434, 333, 473, 272, 136, 268, 710, 84, 282, 174, 49, 650, 588, 161, 530, 695, 202, 419, 318, 39, 488, 99, 173, 699, 181, 0, 275, 469, 128, 233, 685, 702, 47, 706, 81, 487, 92, 693, 198, 98, 63, 159, 557, 700, 220, 193, 417, 237, 366, 131, 698, 273, 12, 477, 474, 495, 68, 167, 529, 210, 194, 512, 526, 197, 603, 628, 169, 601, 466, 446, 301, 501, 431, 694, 274, 217, 485, 215, 478]",32,"[518, 520, 602, 609, 610, 616, 651, 653, 656, 662, 156, 160, 178, 692, 199, 704, 204, 709, 244, 320, 370, 413, 429, 701, 462, 705, 479, 483, 494, 498, 509, 510]"
"[(513, 0.31158566), (312, 0.30593678), (297, 0.2951878), (85, 0.25768858), (110, 0.12599507), (95, 0.076683514), (164, 0.07534519), (627, 0.049371507), (1044, 0.036706172), (67, 0.032770205), (339, 0.03109065), (493, 0.02419207), (535, 0.01943249), (548, 0.014128862), (200, 0.013886314), (428, 0.013584176), (149, 0.011850547), (566, 0.011771595), (1122, 0.011751975), (448, 0.011411741)]","[513, 312, 297, 85, 110, 95, 164, 627, 1044, 67, 339, 493, 535, 548, 200, 428, 149, 566, 1122, 448]",55,"[229, 704, 498, 703, 693, 651, 97, 55, 0, 152, 384, 504, 12, 488, 696, 462, 614, 417, 487, 159, 481, 3, 177, 469, 512, 99, 510, 478, 190, 509, 282, 301, 210, 128, 434, 199, 160, 196, 202, 356, 163, 220, 332, 181, 431, 517, 485, 429, 692, 136, 482, 508, 466, 706, 403]",128,"[6, 518, 8, 520, 10, 11, 524, 526, 15, 528, 529, 530, 21, 22, 31, 32, 39, 557, 47, 49, 58, 59, 63, 68, 69, 581, 587, 588, 81, 84, 601, 602, 603, 92, 605, 98, 609, 610, 616, 115, 628, 123, 126, 131, 132, 133, 134, 650, 653, 654, 143, 655, 656, 662, 663, 154, 155, 156, 161, 167, 169, 173, 174, 175, 685, 178, 179, 691, 182, 184, 185, 694, 695, 191, 697, 193, 194, 698, 197, 198, 204, 708, 709, 710, 711, 215, 217, 222, 233, 237, 244, 268, 272, 273, 274, 275, 284, 285, 288, 293, 318, 320, 333, 366, 370, 413, 419, 699, 446, 700, 701, 460, 461, 702, 473, 474, 705, 477, 479, 483, 707, 492, 494, 495, 496, 497, 501, 503]"
"[(312, 0.2380659), (297, 0.12563944), (513, 0.12554732), (95, 0.08565468), (85, 0.08475787), (110, 0.02726761), (627, 0.016497698), (164, 0.01631412), (67, 0.015052093), (1044, 0.014513799), (493, 0.012153363), (566, 0.0094408505), (339, 0.0079226205), (970, 0.006954499), (238, 0.006808438), (432, 0.0067651393), (535, 0.006552863), (149, 0.0060404036), (458, 0.0055775447), (612, 0.005522158)]","[312, 297, 513, 95, 85, 110, 627, 164, 67, 1044, 493, 566, 339, 970, 238, 432, 535, 149, 458, 612]",19,"[699, 12, 403, 702, 496, 557, 284, 692, 21, 462, 333, 198, 133, 155, 603, 508, 332, 10, 509]",164,"[0, 512, 3, 517, 6, 518, 8, 520, 11, 524, 526, 15, 528, 529, 530, 22, 31, 32, 39, 47, 49, 55, 58, 59, 63, 68, 69, 581, 587, 588, 81, 84, 601, 602, 92, 605, 97, 98, 99, 609, 610, 614, 616, 115, 628, 123, 126, 128, 131, 132, 134, 136, 650, 651, 653, 654, 143, 655, 656, 662, 663, 152, 154, 156, 159, 160, 161, 163, 167, 169, 173, 174, 175, 685, 177, 178, 179, 691, 181, 182, 184, 185, 693, 694, 695, 696, 190, 191, 697, 193, 194, 698, 196, 197, 199, 703, 704, 202, 706, 204, 708, 709, 710, 711, 210, 215, 217, 220, 222, 229, 233, 237, 244, 268, 272, 273, 274, 275, 282, 285, 288, 293, 301, 318, 320, 356, 366, 370, 384, 413, 417, 419, 429, 431, 434, 446, 700, 701, 460, 461, 466, 469, 473, 474, 705, 477, 478, 479, 481, 482, 483, 485, 707, 487, 488, 492, 494, 495, 497, 498, 501, 503, 504, 510]"
"[(513, 0.77229947), (297, 0.75717086), (85, 0.7556336), (95, 0.4185598), (493, 0.41380677), (1044, 0.38979962), (164, 0.35881498), (312, 0.3510138), (110, 0.33320352), (566, 0.3017905), (627, 0.29561272), (67, 0.28035188), (339, 0.275951), (535, 0.19107443), (448, 0.15307042), (428, 0.12991914), (458, 0.12054795), (432, 0.1196733), (149, 0.114841685), (548, 0.11054769)]","[513, 297, 85, 95, 493, 1044, 164, 312, 110, 566, 627, 67, 339, 535, 448, 428, 458, 432, 149, 548]",149,"[501, 508, 498, 155, 703, 601, 479, 466, 184, 31, 179, 446, 174, 181, 204, 461, 602, 229, 512, 413, 691, 177, 222, 705, 272, 517, 196, 557, 697, 504, 333, 530, 161, 68, 198, 482, 81, 469, 707, 431, 191, 709, 190, 197, 185, 136, 477, 275, 356, 293, 481, 202, 494, 233, 58, 143, 0, 403, 434, 131, 123, 524, 518, 284, 134, 156, 704, 8, 126, 11, 487, 22, 488, 3, 696, 588, 603, 84, 609, 710, 182, 12, 169, 708, 55, 97, 483, 21, 605, 69, 702, 699, 698, 320, 10, 510, 15, 115, 128, 301, 496, 98, 663, 616, 460, 492, 132, 693, 653, 59, 587, 685, 244, 268, 285, 49, 497, 485, 6, 610, 706, 700, 220, 193, 462, 39, 503, 318, 370, 99, 159, 173, 417, 199, 160, 47, 650, 655, 651, 163, 288, 662, 194, 581, 175, 366, 429, 332, 237]",34,"[520, 526, 528, 529, 32, 63, 92, 614, 628, 133, 654, 656, 152, 154, 167, 178, 692, 694, 695, 711, 210, 215, 217, 273, 274, 282, 384, 419, 701, 473, 474, 478, 495, 509]"
"[(513, 0.8422156), (297, 0.8286489), (85, 0.82316464), (67, 0.7169097), (1044, 0.6884329), (95, 0.6712122), (627, 0.6588284), (312, 0.61003727), (110, 0.5535485), (493, 0.43428347), (164, 0.43044198), (339, 0.33115065), (566, 0.32377806), (970, 0.2595077), (612, 0.22947371), (535, 0.21217352), (448, 0.1934875), (548, 0.1919461), (432, 0.18672761), (428, 0.1809019)]","[513, 297, 85, 67, 1044, 95, 627, 312, 110, 493, 164, 339, 566, 970, 612, 535, 448, 548, 432, 428]",175,"[320, 501, 237, 268, 488, 175, 605, 482, 691, 696, 191, 710, 477, 274, 198, 185, 495, 123, 474, 429, 128, 284, 703, 528, 63, 524, 215, 650, 181, 184, 485, 194, 695, 704, 478, 282, 32, 229, 12, 434, 220, 143, 49, 169, 318, 699, 498, 81, 155, 483, 709, 708, 403, 197, 21, 154, 494, 152, 510, 509, 97, 462, 530, 663, 275, 698, 685, 496, 616, 588, 366, 497, 473, 526, 460, 512, 487, 628, 520, 293, 587, 662, 199, 92, 693, 59, 654, 98, 10, 0, 356, 702, 193, 461, 136, 417, 179, 272, 167, 58, 173, 707, 178, 413, 446, 492, 692, 132, 190, 332, 244, 503, 697, 47, 370, 706, 233, 479, 285, 84, 419, 217, 651, 126, 601, 39, 202, 222, 6, 69, 99, 333, 609, 134, 15, 504, 31, 133, 603, 581, 156, 174, 177, 602, 614, 518, 384, 508, 163, 557, 159, 3, 160, 701, 8, 22, 288, 182, 481, 204, 161, 694, 700, 517, 705, 11, 466, 115, 656, 301, 210, 431, 273, 196, 610]",8,"[529, 55, 68, 131, 653, 655, 711, 469]"
"[(312, 0.554203), (297, 0.5299929), (513, 0.52811617), (85, 0.46538657), (95, 0.3312412), (110, 0.19189622), (627, 0.1467783), (67, 0.13601267), (164, 0.119485304), (493, 0.089647345), (566, 0.089535266), (339, 0.060369585), (1044, 0.044431947), (535, 0.043752093), (548, 0.024612738), (448, 0.024365844), (432, 0.021168744), (675, 0.020894382), (458, 0.018871628), (149, 0.018417917)]","[312, 297, 513, 85, 95, 110, 627, 67, 164, 493, 566, 339, 1044, 535, 548, 448, 432, 675, 458, 149]",71,"[233, 318, 602, 161, 143, 194, 163, 609, 434, 483, 479, 477, 97, 694, 529, 501, 0, 413, 237, 587, 616, 198, 419, 39, 709, 196, 498, 520, 481, 473, 524, 134, 285, 177, 650, 215, 204, 222, 610, 288, 705, 244, 495, 155, 485, 446, 169, 663, 282, 517, 293, 10, 704, 217, 273, 160, 284, 557, 92, 12, 662, 530, 509, 220, 179, 478, 488, 156, 528, 588, 173]",112,"[512, 3, 6, 518, 8, 11, 526, 15, 21, 22, 31, 32, 47, 49, 55, 58, 59, 63, 68, 69, 581, 81, 84, 601, 603, 605, 98, 99, 614, 115, 628, 123, 126, 128, 131, 132, 133, 136, 651, 653, 654, 655, 656, 152, 154, 159, 167, 174, 175, 685, 178, 691, 181, 182, 692, 184, 185, 693, 695, 696, 190, 191, 697, 193, 698, 197, 199, 703, 202, 706, 708, 710, 711, 210, 229, 268, 272, 274, 275, 301, 320, 332, 333, 356, 366, 370, 384, 403, 417, 429, 431, 699, 700, 701, 460, 461, 462, 702, 466, 469, 474, 482, 707, 487, 492, 494, 496, 497, 503, 504, 508, 510]"
