user_id,num_interactions,top5_has_weights,top5_minCFset_index,top5_minCFset_weight,top5_gap,top5_top10pos_index,top5_top10pos_weights,top5_top10neg_index,top5_top10neg_weights,top5_sum_pos,top5_sum_neg,top10_has_weights,top10_minCFset_index,top10_minCFset_weight,top10_gap,top10_top10pos_index,top10_top10pos_weights,top10_top10neg_index,top10_top10neg_weights,top10_sum_pos,top10_sum_neg,top20_has_weights,top20_minCFset_index,top20_minCFset_weight,top20_gap,top20_top10pos_index,top20_top10pos_weights,top20_top10neg_index,top20_top10neg_weights,top20_sum_pos,top20_sum_neg
44,47,47,[14],[-0.8114933796702691],-0.33397237628926224,"[14, 18, 2, 15, 22, 5, 7, 19, 20, 8]","[0.9237609698757394, 0.8630189081504714, 0.6981121036869686, 0.5323295208764863, 0.5135777639508935, 0.47252740278318045, 0.3914149819407202, 0.3472629859016313, 0.3355845754638125, 0.3233172201622962]","[14, 11, 19, 6, 17, 23, 1, 12, 5, 8]","[-0.8114933796702691, -0.637045500781864, -0.5744316859669111, -0.5485397298292845, -0.35577480257380406, -0.32629692166829827, -0.32603044786585683, -0.3176861501961882, -0.302197668875586, -0.2855205298687695]",7.38674021193875,-6.864261215319757,47,"[8, 10]","[-0.45325523447359206, -0.4291682037738307]",-0.16807923698360772,"[12, 3, 13, 15, 21, 11, 5, 14, 10, 1]","[0.6510258054344065, 0.6170480967572216, 0.4937264230958685, 0.46031262291578323, 0.4276387056080365, 0.22601340510553547, 0.21969010209658116, 0.216518340123682, 0.2112182761858514, 0.20846954293895031]","[8, 10, 22, 16, 2, 20, 7, 9, 13, 0]","[-0.45325523447359206, -0.4291682037738307, -0.3668449788734791, -0.32059097842546913, -0.28349943618432694, -0.2710763209751993, -0.24825288933510622, -0.2097774741973122, -0.20741152983088482, -0.20023946393166953]",5.1014708001310565,-4.8158150013948715,47,"[8, 10, 22]","[-0.35802405828965667, -0.3387100531232529, -0.3362276207574741]",-0.2449225772569723,"[12, 3, 15, 13, 20, 6, 1, 17, 5, 11]","[0.6142192560160927, 0.5450679215526855, 0.42494779620469075, 0.41042695274033864, 0.37178410184939703, 0.1977285152928794, 0.19101967962648392, 0.18718101483172417, 0.17644031467855156, 0.16616118239111632]","[8, 10, 22, 16, 2, 7, 13, 6, 9, 20]","[-0.35802405828965667, -0.3387100531232529, -0.3362276207574741, -0.32014181584139795, -0.2512197516529169, -0.19971975079540655, -0.19766949076075577, -0.1944056394437205, -0.19192306318721303, -0.1779739117819936]",4.344447987896181,-4.132487142809592
45,26,26,"[10, 7, 3, 1, 8, 4, 2, 6, 0, 9, 5]","[-0.0917671168135651, -0.0397163709367593, -0.027101829156279008, -0.02529338887723784, -0.024173616078187528, -0.021229343899837553, -0.01613073952679769, -0.013113421945017096, -0.011126040514171195, -0.003434910256305608, -0.0002191265941220606]",0.6619210352433712,"[2, 11, 7, 6, 13, 1, 9, 0, 10, 4]","[0.05794004834539538, 0.04580878663572588, 0.03526047220396277, 0.029164569497897738, 0.028209101380281144, 0.0262810862428808, 0.025157526441973402, 0.02319534465236982, 0.022088246867007305, 0.016511832435109192]","[10, 7, 3, 1, 8, 4, 2, 6, 0, 9]","[-0.0917671168135651, -0.0397163709367593, -0.027101829156279008, -0.02529338887723784, -0.024173616078187528, -0.021229343899837553, -0.01613073952679769, -0.013113421945017096, -0.011126040514171195, -0.003434910256305608]",0.3380789647566288,-0.27330590459827997,26,"[10, 7, 3, 1, 8, 4, 2, 6, 0, 9, 5]","[-0.0917671168135651, -0.0397163709367593, -0.027101829156279008, -0.02529338887723784, -0.024173616078187528, -0.021229343899837553, -0.01613073952679769, -0.013113421945017096, -0.011126040514171195, -0.003434910256305608, -0.0002191265941220606]",0.6619210352433712,"[2, 11, 7, 6, 13, 1, 9, 0, 10, 4]","[0.05794004834539538, 0.04580878663572588, 0.03526047220396277, 0.029164569497897738, 0.028209101380281144, 0.0262810862428808, 0.025157526441973402, 0.02319534465236982, 0.022088246867007305, 0.016511832435109192]","[10, 7, 3, 1, 8, 4, 2, 6, 0, 9]","[-0.0917671168135651, -0.0397163709367593, -0.027101829156279008, -0.02529338887723784, -0.024173616078187528, -0.021229343899837553, -0.01613073952679769, -0.013113421945017096, -0.011126040514171195, -0.003434910256305608]",0.3380789647566288,-0.27330590459827997,26,"[10, 7, 3, 1, 8, 4, 2, 6, 0, 9, 5]","[-0.0917671168135651, -0.0397163709367593, -0.027101829156279008, -0.02529338887723784, -0.024173616078187528, -0.021229343899837553, -0.01613073952679769, -0.013113421945017096, -0.011126040514171195, -0.003434910256305608, -0.0002191265941220606]",0.6619210352433712,"[2, 11, 7, 6, 13, 1, 9, 0, 10, 4]","[0.05794004834539538, 0.04580878663572588, 0.03526047220396277, 0.029164569497897738, 0.028209101380281144, 0.0262810862428808, 0.025157526441973402, 0.02319534465236982, 0.022088246867007305, 0.016511832435109192]","[10, 7, 3, 1, 8, 4, 2, 6, 0, 9]","[-0.0917671168135651, -0.0397163709367593, -0.027101829156279008, -0.02529338887723784, -0.024173616078187528, -0.021229343899837553, -0.01613073952679769, -0.013113421945017096, -0.011126040514171195, -0.003434910256305608]",0.3380789647566288,-0.27330590459827997
46,24,24,"[2, 8, 10, 4, 0, 9, 6, 7, 1, 5, 3]","[-0.06175582571245639, -0.06030656665722087, -0.04039194646457623, -0.03126284393976398, -0.028223540856713598, -0.024186453290227814, -0.02145129098320956, -0.019003418771711078, -0.0125992166227278, -0.00981101668465244, -0.004245514173957401]",0.651298810344699,"[12, 9, 7, 4, 5, 11, 10, 3, 0, 8]","[0.05275508450406877, 0.04774598213911657, 0.03857175280457371, 0.03546925686915068, 0.03511795983525826, 0.03310295348161612, 0.03257243698525019, 0.027806114267425002, 0.013945163444158255, 0.011782828057273311]","[2, 8, 10, 4, 0, 9, 6, 7, 1, 5]","[-0.06175582571245639, -0.06030656665722087, -0.04039194646457623, -0.03126284393976398, -0.028223540856713598, -0.024186453290227814, -0.02145129098320956, -0.019003418771711078, -0.0125992166227278, -0.00981101668465244]",0.34870118965530095,-0.31323763415721717,24,"[2, 8, 10, 4, 0, 9, 6, 7, 1, 5, 3]","[-0.06175582571245639, -0.06030656665722087, -0.04039194646457623, -0.03126284393976398, -0.028223540856713598, -0.024186453290227814, -0.02145129098320956, -0.019003418771711078, -0.0125992166227278, -0.00981101668465244, -0.004245514173957401]",0.651298810344699,"[12, 9, 7, 4, 5, 11, 10, 3, 0, 8]","[0.05275508450406877, 0.04774598213911657, 0.03857175280457371, 0.03546925686915068, 0.03511795983525826, 0.03310295348161612, 0.03257243698525019, 0.027806114267425002, 0.013945163444158255, 0.011782828057273311]","[2, 8, 10, 4, 0, 9, 6, 7, 1, 5]","[-0.06175582571245639, -0.06030656665722087, -0.04039194646457623, -0.03126284393976398, -0.028223540856713598, -0.024186453290227814, -0.02145129098320956, -0.019003418771711078, -0.0125992166227278, -0.00981101668465244]",0.34870118965530095,-0.31323763415721717,24,"[2, 8, 10, 4, 0, 9, 6, 7, 1, 5, 3]","[-0.06175582571245639, -0.06030656665722087, -0.04039194646457623, -0.03126284393976398, -0.028223540856713598, -0.024186453290227814, -0.02145129098320956, -0.019003418771711078, -0.0125992166227278, -0.00981101668465244, -0.004245514173957401]",0.651298810344699,"[12, 9, 7, 4, 5, 11, 10, 3, 0, 8]","[0.05275508450406877, 0.04774598213911657, 0.03857175280457371, 0.03546925686915068, 0.03511795983525826, 0.03310295348161612, 0.03257243698525019, 0.027806114267425002, 0.013945163444158255, 0.011782828057273311]","[2, 8, 10, 4, 0, 9, 6, 7, 1, 5]","[-0.06175582571245639, -0.06030656665722087, -0.04039194646457623, -0.03126284393976398, -0.028223540856713598, -0.024186453290227814, -0.02145129098320956, -0.019003418771711078, -0.0125992166227278, -0.00981101668465244]",0.34870118965530095,-0.31323763415721717
47,65,65,[],[],-0.561873169832964,"[4, 11, 15, 13, 22, 3, 25, 24, 17, 7]","[1.4450381905904972, 1.1316528569260105, 0.8923644652460085, 0.8623995450680401, 0.8561245409081586, 0.7460050328686246, 0.716534050446688, 0.7022455095938925, 0.6696833981006651, 0.6252123308852536]","[21, 22, 31, 33, 4, 28, 30, 24, 18, 29]","[-0.8269390683936859, -0.819577549907485, -0.6919493671702652, -0.6870447586484799, -0.6568983643621754, -0.5950854440636331, -0.5907766568344937, -0.5534853455403312, -0.5315017166503444, -0.5055771313843286]",14.23177492634407,-12.669901756511106,65,[21],[-0.4784490519519099],-0.009407823754701394,"[3, 15, 11, 26, 14, 2, 23, 22, 9, 19]","[0.6971668487784854, 0.6476228424712405, 0.6231961257724841, 0.5249293639386918, 0.49716887730368786, 0.4516855965807081, 0.384645627378876, 0.3092690300009392, 0.29219723032262046, 0.26140718297690896]","[21, 27, 32, 26, 24, 29, 18, 30, 22, 4]","[-0.4784490519519099, -0.45046773630124415, -0.43742682829161217, -0.3863117036064691, -0.3762021601688632, -0.37368374938133947, -0.36791871898879425, -0.3049896042578479, -0.30019262542463643, -0.2765372664813961]",7.36327050743062,-6.832311735627829,65,[21],[-0.4784490519519099],-0.009407823754701394,"[3, 15, 11, 26, 14, 2, 23, 22, 9, 19]","[0.6971668487784854, 0.6476228424712405, 0.6231961257724841, 0.5249293639386918, 0.49716887730368786, 0.4516855965807081, 0.384645627378876, 0.3092690300009392, 0.29219723032262046, 0.26140718297690896]","[21, 27, 32, 26, 24, 29, 18, 30, 22, 4]","[-0.4784490519519099, -0.45046773630124415, -0.43742682829161217, -0.3863117036064691, -0.3762021601688632, -0.37368374938133947, -0.36791871898879425, -0.3049896042578479, -0.30019262542463643, -0.2765372664813961]",7.36327050743062,-6.832311735627829
48,214,214,"[99, 44, 68, 47, 103]","[-0.3001528842961119, -0.19693742599443598, -0.15804115340694028, -0.14940012717693127, -0.14536135956652294]",-0.10667791044010608,"[65, 90, 91, 55, 66, 75, 22, 69, 88, 30]","[0.20521396503527753, 0.17149462461392687, 0.16938283526062148, 0.16226815312217996, 0.1620488684216042, 0.15373339644377818, 0.14416895463265536, 0.13889294405665703, 0.13814437960593443, 0.13633486268699407]","[99, 44, 68, 47, 103, 109, 74, 88, 30, 63]","[-0.3001528842961119, -0.19693742599443598, -0.15804115340694028, -0.14940012717693127, -0.14536135956652294, -0.14237915882323868, -0.13315516277601508, -0.12711101885080447, -0.1225867323104668, -0.10929123166104796]",6.517317848733019,-6.3605328887338555,214,"[99, 44, 68, 47, 103]","[-0.3001528842961119, -0.19693742599443598, -0.15804115340694028, -0.14940012717693127, -0.14536135956652294]",-0.10667791044010608,"[65, 90, 91, 55, 66, 75, 22, 69, 88, 30]","[0.20521396503527753, 0.17149462461392687, 0.16938283526062148, 0.16226815312217996, 0.1620488684216042, 0.15373339644377818, 0.14416895463265536, 0.13889294405665703, 0.13814437960593443, 0.13633486268699407]","[99, 44, 68, 47, 103, 109, 74, 88, 30, 63]","[-0.3001528842961119, -0.19693742599443598, -0.15804115340694028, -0.14940012717693127, -0.14536135956652294, -0.14237915882323868, -0.13315516277601508, -0.12711101885080447, -0.1225867323104668, -0.10929123166104796]",6.517317848733019,-6.3605328887338555,214,"[99, 44, 68, 47, 103]","[-0.3001528842961119, -0.19693742599443598, -0.15804115340694028, -0.14940012717693127, -0.14536135956652294]",-0.10667791044010608,"[65, 90, 91, 55, 66, 75, 22, 69, 88, 30]","[0.20521396503527753, 0.17149462461392687, 0.16938283526062148, 0.16226815312217996, 0.1620488684216042, 0.15373339644377818, 0.14416895463265536, 0.13889294405665703, 0.13814437960593443, 0.13633486268699407]","[99, 44, 68, 47, 103, 109, 74, 88, 30, 63]","[-0.3001528842961119, -0.19693742599443598, -0.15804115340694028, -0.14940012717693127, -0.14536135956652294, -0.14237915882323868, -0.13315516277601508, -0.12711101885080447, -0.1225867323104668, -0.10929123166104796]",6.517317848733019,-6.3605328887338555
49,23,23,"[2, 3, 0, 9, 8, 4, 7, 5, 6, 1]","[-0.07572509346045589, -0.055485210325173055, -0.03703614741276379, -0.03702440450315274, -0.021491396338260395, -0.019306685218427964, -0.006711127297364246, -0.004538004328847086, -0.004513410079053981, -0.004274339791141078]",0.4940136198903433,"[8, 1, 9, 5, 3, 10, 2, 7, 12, 0]","[0.08718448786247619, 0.07713770332047191, 0.07438778630089445, 0.06407146929345553, 0.0535276058205682, 0.0409954111901723, 0.02936419702759648, 0.022385322491375252, 0.021130968970885566, 0.01934285426422605]","[2, 3, 0, 9, 8, 4, 7, 5, 6, 1]","[-0.07572509346045589, -0.055485210325173055, -0.03703614741276379, -0.03702440450315274, -0.021491396338260395, -0.019306685218427964, -0.006711127297364246, -0.004538004328847086, -0.004513410079053981, -0.004274339791141078]",0.5059863801096569,-0.26610581875464023,23,"[2, 3, 0, 9, 8, 4, 7, 5, 6, 1]","[-0.07572509346045589, -0.055485210325173055, -0.03703614741276379, -0.03702440450315274, -0.021491396338260395, -0.019306685218427964, -0.006711127297364246, -0.004538004328847086, -0.004513410079053981, -0.004274339791141078]",0.4940136198903433,"[8, 1, 9, 5, 3, 10, 2, 7, 12, 0]","[0.08718448786247619, 0.07713770332047191, 0.07438778630089445, 0.06407146929345553, 0.0535276058205682, 0.0409954111901723, 0.02936419702759648, 0.022385322491375252, 0.021130968970885566, 0.01934285426422605]","[2, 3, 0, 9, 8, 4, 7, 5, 6, 1]","[-0.07572509346045589, -0.055485210325173055, -0.03703614741276379, -0.03702440450315274, -0.021491396338260395, -0.019306685218427964, -0.006711127297364246, -0.004538004328847086, -0.004513410079053981, -0.004274339791141078]",0.5059863801096569,-0.26610581875464023,23,"[2, 3, 0, 9, 8, 4, 7, 5, 6, 1]","[-0.07572509346045589, -0.055485210325173055, -0.03703614741276379, -0.03702440450315274, -0.021491396338260395, -0.019306685218427964, -0.006711127297364246, -0.004538004328847086, -0.004513410079053981, -0.004274339791141078]",0.4940136198903433,"[8, 1, 9, 5, 3, 10, 2, 7, 12, 0]","[0.08718448786247619, 0.07713770332047191, 0.07438778630089445, 0.06407146929345553, 0.0535276058205682, 0.0409954111901723, 0.02936419702759648, 0.022385322491375252, 0.021130968970885566, 0.01934285426422605]","[2, 3, 0, 9, 8, 4, 7, 5, 6, 1]","[-0.07572509346045589, -0.055485210325173055, -0.03703614741276379, -0.03702440450315274, -0.021491396338260395, -0.019306685218427964, -0.006711127297364246, -0.004538004328847086, -0.004513410079053981, -0.004274339791141078]",0.5059863801096569,-0.26610581875464023
50,22,22,"[7, 10, 0, 8, 5, 3, 1, 6, 4, 2, 9, 11]","[-0.13899004496062659, -0.1001562688681564, -0.09580918269166452, -0.06719139553678433, -0.0594337701033531, -0.053391949274330656, -0.0476484060518466, -0.04656695043255857, -0.044034072529205874, -0.034444544321535285, -0.023185541556898722, -0.00503833353401338]",0.3732181712915622,"[1, 9, 2, 6, 7, 5, 8, 4, 3, 0]","[0.125702183323569, 0.11150934449061012, 0.10874909562114851, 0.10097256810183104, 0.08307669546450375, 0.04843195015940434, 0.025476601384613207, 0.013420924528483993, 0.007405689082046562, 0.002036776552227301]","[7, 10, 0, 8, 5, 3, 1, 6, 4, 2]","[-0.13899004496062659, -0.1001562688681564, -0.09580918269166452, -0.06719139553678433, -0.0594337701033531, -0.053391949274330656, -0.0476484060518466, -0.04656695043255857, -0.044034072529205874, -0.034444544321535285]",0.6267818287084378,-0.715890459860974,22,"[7, 10, 0, 8, 5, 3, 1, 6, 4, 2, 9, 11]","[-0.13899004496062659, -0.1001562688681564, -0.09580918269166452, -0.06719139553678433, -0.0594337701033531, -0.053391949274330656, -0.0476484060518466, -0.04656695043255857, -0.044034072529205874, -0.034444544321535285, -0.023185541556898722, -0.00503833353401338]",0.3732181712915622,"[1, 9, 2, 6, 7, 5, 8, 4, 3, 0]","[0.125702183323569, 0.11150934449061012, 0.10874909562114851, 0.10097256810183104, 0.08307669546450375, 0.04843195015940434, 0.025476601384613207, 0.013420924528483993, 0.007405689082046562, 0.002036776552227301]","[7, 10, 0, 8, 5, 3, 1, 6, 4, 2]","[-0.13899004496062659, -0.1001562688681564, -0.09580918269166452, -0.06719139553678433, -0.0594337701033531, -0.053391949274330656, -0.0476484060518466, -0.04656695043255857, -0.044034072529205874, -0.034444544321535285]",0.6267818287084378,-0.715890459860974,22,"[7, 10, 0, 8, 5, 3, 1, 6, 4, 2, 9, 11]","[-0.13899004496062659, -0.1001562688681564, -0.09580918269166452, -0.06719139553678433, -0.0594337701033531, -0.053391949274330656, -0.0476484060518466, -0.04656695043255857, -0.044034072529205874, -0.034444544321535285, -0.023185541556898722, -0.00503833353401338]",0.3732181712915622,"[1, 9, 2, 6, 7, 5, 8, 4, 3, 0]","[0.125702183323569, 0.11150934449061012, 0.10874909562114851, 0.10097256810183104, 0.08307669546450375, 0.04843195015940434, 0.025476601384613207, 0.013420924528483993, 0.007405689082046562, 0.002036776552227301]","[7, 10, 0, 8, 5, 3, 1, 6, 4, 2]","[-0.13899004496062659, -0.1001562688681564, -0.09580918269166452, -0.06719139553678433, -0.0594337701033531, -0.053391949274330656, -0.0476484060518466, -0.04656695043255857, -0.044034072529205874, -0.034444544321535285]",0.6267818287084378,-0.715890459860974
51,55,55,"[22, 12]","[-1.0770820835640313, -0.8174643486942164]",-0.5570395666984165,"[7, 5, 19, 10, 16, 1, 20, 14, 12, 13]","[0.9131090746196577, 0.772954996128556, 0.6718683925228284, 0.6572522648526772, 0.6465223663172602, 0.6447308976852341, 0.6103696700523666, 0.5449956515168628, 0.45985250072546185, 0.45342393008475523]","[22, 12, 9, 24, 7, 27, 23, 8, 6, 18]","[-1.0770820835640313, -0.8174643486942164, -0.6377403371771239, -0.5562573908964599, -0.5361241453479466, -0.5324805276228041, -0.46712655265442826, -0.4537284402534671, -0.44337775042342176, -0.35102378973919907]",9.117982737097371,-9.455489602657202,55,[8],[-1.1303921924688332],-0.2314862213834601,"[8, 11, 6, 12, 17, 1, 4, 20, 22, 14]","[0.9138969149108827, 0.8459117346606068, 0.7638647129133345, 0.6938044128394338, 0.6348044253025892, 0.6171078354695214, 0.5945836139161625, 0.5890841424471074, 0.5729122221643305, 0.5325197781794596]","[8, 21, 11, 9, 23, 7, 5, 6, 0, 25]","[-1.1303921924688332, -0.9059210836823913, -0.729174862301454, -0.6351770331387437, -0.5969949622979749, -0.5674063896791431, -0.5338809401525626, -0.47742979048024625, -0.4718168619597647, -0.4563075005338235]",9.993445731524329,-9.892351702609702,55,"[9, 24]","[-0.8427756240520167, -0.7706799884636781]",-0.5119509547702844,"[6, 9, 5, 18, 1, 14, 10, 20, 3, 2]","[0.7677610060814107, 0.6675683805549553, 0.6440595649858641, 0.5851897713192207, 0.5505377734508757, 0.4942769481630062, 0.4915943196933129, 0.44816576360626437, 0.44235095996920515, 0.43940505876456554]","[9, 24, 13, 6, 8, 28, 7, 26, 10, 25]","[-0.8427756240520167, -0.7706799884636781, -0.5284101065165941, -0.47313932937723163, -0.4702972373063362, -0.4486335795978714, -0.44670208235234654, -0.42508744998796605, -0.387771559951484, -0.36215100564712566]",8.098360602032576,-8.199865259777987
52,27,27,"[2, 10]","[-0.6684270276809201, -0.5519733370973356]",-0.442001767323994,"[1, 3, 2, 12, 9, 11, 6, 8, 5, 7]","[0.729797723145389, 0.5955192004327156, 0.43273110392537334, 0.40009654853042875, 0.317023880772924, 0.27121736044328987, 0.19941765570030467, 0.16186461621168785, 0.15797485890224444, 0.1552331248078033]","[2, 10, 3, 5, 1, 7, 8, 12, 9, 6]","[-0.6684270276809201, -0.5519733370973356, -0.4940277583463074, -0.43932582160282574, -0.37151533596959646, -0.28455456644517363, -0.20528282734111422, -0.14392989157209962, -0.11847977974580488, -0.1116775255933873]",3.820306241284681,-3.598704838738943,27,[1],[-0.715668701451153],-0.05901683146899461,"[2, 6, 4, 9, 13, 1, 12, 10, 8, 3]","[0.7410949317668397, 0.441643083562785, 0.4141969084057538, 0.29012252925423654, 0.2610267435481331, 0.2373588592858579, 0.22114564783148216, 0.21858231756287982, 0.14611026279981798, 0.12059375736398796]","[1, 5, 9, 11, 12, 7, 0, 6, 2, 10]","[-0.715668701451153, -0.45699504578261396, -0.36516898441643875, -0.2799964088499287, -0.27771467096243174, -0.2238617309981583, -0.15917832988159925, -0.10952209081001371, -0.09814416284347441, -0.09807605970808414]",3.2572297229838894,-2.9138815929660478,27,"[1, 9]","[-0.5426753094153434, -0.31357850100986095]",-0.2396659196255858,"[2, 4, 5, 10, 13, 12, 7, 9, 3, 8]","[0.5708705272566483, 0.4345588068276845, 0.3430421432522264, 0.23056169030646823, 0.22163074914486314, 0.20611622313296815, 0.10422669699129399, 0.10267845898733127, 0.09719471663950746, 0.08969740698641676]","[1, 9, 4, 12, 7, 11, 10, 2, 0, 6]","[-0.5426753094153434, -0.31357850100986095, -0.27737861348728465, -0.16061630598379467, -0.1454063243647373, -0.13718265484394204, -0.13536514915053996, -0.12454974842625673, -0.10313153712849309, -0.07870206234314545]",2.546728951088984,-2.1633168418886024
53,64,64,[],[],-0.9306685661233534,"[10, 27, 25, 3, 1, 8, 18, 9, 16, 6]","[1.5961315221982229, 1.114265306532802, 0.96863150126936, 0.8832081144329511, 0.8714560435522155, 0.8518182585422001, 0.8348363654152388, 0.5126075976585952, 0.4552413618258496, 0.40560738672887187]","[2, 30, 14, 32, 17, 19, 18, 29, 10, 27]","[-0.9932863885540871, -0.8761171250758357, -0.7161854540977259, -0.7093601077723779, -0.6114772592874703, -0.4888018087908935, -0.44115995129301044, -0.4127418762064859, -0.40351475535647696, -0.3973576544004742]",12.954646427461647,-11.023977861338293,64,[],[],-1.3172322270300576,"[9, 30, 28, 27, 8, 2, 3, 5, 25, 10]","[1.585456738795291, 1.3744321238180441, 1.2508825002293045, 1.1657634067981995, 1.046117235623777, 0.9754274745378966, 0.8513133871063223, 0.6110358918979767, 0.5432812312321396, 0.5279820452404108]","[30, 15, 9, 14, 3, 10, 1, 25, 28, 29]","[-1.6584115441005924, -1.2734734303664865, -0.9877314974950354, -0.9491440437877574, -0.6944716059635687, -0.6725329455231954, -0.619862828823475, -0.5548577028473226, -0.5209841597827731, -0.5118222320119219]",15.482782641480249,-13.165550414450191,64,[],[],-0.7741253453470236,"[31, 29, 9, 1, 28, 8, 2, 4, 30, 12]","[1.370931895197516, 1.1645855856084866, 1.1427641149339711, 0.7776684659064034, 0.6688056333071158, 0.633635353678009, 0.615700650947511, 0.5686225610851063, 0.5475100282990885, 0.5302206453732079]","[29, 17, 9, 16, 18, 6, 8, 4, 24, 3]","[-1.3558044040061668, -1.1755490901517514, -0.8087338237673384, -0.7634440857505151, -0.688535164087081, -0.5195489915965325, -0.5177978636149919, -0.49884064056010224, -0.4986959507248773, -0.48642397497888573]",13.250002791097822,-11.475877445750799
54,20,0,-1,-1,0.0,[],[],[],[],0.0,0.0,0,-1,-1,0.0,[],[],[],[],0.0,0.0,0,-1,-1,0.0,[],[],[],[],0.0,0.0
55,186,0,-1,-1,0.0,[],[],[],[],0.0,0.0,0,-1,-1,0.0,[],[],[],[],0.0,0.0,0,-1,-1,0.0,[],[],[],[],0.0,0.0
56,105,105,[17],[-1.2848050697999602],-1.2209284662648108,"[14, 37, 46, 34, 13, 32, 12, 36, 45, 6]","[1.5299067441776686, 1.5103395446190715, 1.4868368886245427, 1.4367427108911452, 1.2034033294450268, 0.9710449023699452, 0.9434680024497922, 0.913485941008133, 0.8801589006684417, 0.8765565374573259]","[17, 36, 2, 15, 31, 13, 39, 11, 10, 34]","[-1.2848050697999602, -1.0897863140395465, -1.0581719429173029, -1.0537632296707782, -0.9813671433840657, -0.8532908338918126, -0.8182054043683861, -0.8067138246665048, -0.7619819220060662, -0.756951707370803]",25.51444418994558,-24.578320793480728,105,"[14, 20]","[-0.5000888459005114, -0.4495750368803147]",-0.35119392248067766,"[32, 43, 35, 34, 12, 36, 26, 14, 39, 5]","[0.4859965160594552, 0.4768351619673358, 0.45776992316713344, 0.4201844145717425, 0.39261383809786565, 0.34350533390857274, 0.33082128366097274, 0.3213997396624592, 0.32114096749912246, 0.31333919300835594]","[14, 20, 32, 45, 18, 24, 38, 3, 35, 33]","[-0.5000888459005114, -0.4495750368803147, -0.4009874962837944, -0.3848323399627514, -0.3802678666752111, -0.377454139810971, -0.36325951448415494, -0.3377249800899922, -0.3305468801469325, -0.31273831881281433]",9.673977095378497,-9.272447055678645,105,"[14, 20]","[-0.5000888459005114, -0.4495750368803147]",-0.35119392248067766,"[32, 43, 35, 34, 12, 36, 26, 14, 39, 5]","[0.4859965160594552, 0.4768351619673358, 0.45776992316713344, 0.4201844145717425, 0.39261383809786565, 0.34350533390857274, 0.33082128366097274, 0.3213997396624592, 0.32114096749912246, 0.31333919300835594]","[14, 20, 32, 45, 18, 24, 38, 3, 35, 33]","[-0.5000888459005114, -0.4495750368803147, -0.4009874962837944, -0.3848323399627514, -0.3802678666752111, -0.377454139810971, -0.36325951448415494, -0.3377249800899922, -0.3305468801469325, -0.31273831881281433]",9.673977095378497,-9.272447055678645
57,153,153,[24],[-2.2838257902369046],-2.1013207006567294,"[1, 46, 66, 42, 33, 67, 8, 21, 12, 20]","[1.5596145130655927, 1.3978016627041672, 1.2879855187308975, 1.2785107424456255, 1.257953763649889, 1.2389098992223182, 1.2328198276722193, 1.1783728618386997, 1.1730233476741294, 1.1557999010521922]","[24, 29, 2, 64, 62, 68, 35, 54, 52, 48]","[-2.2838257902369046, -1.9044107009928575, -1.4845045878828638, -1.4422431952654708, -1.39544035120127, -1.3558650723591053, -1.2560718723157445, -1.1818900347873962, -1.1721784891669342, -1.1708552765347346]",45.01956076390628,-44.20206585348645,153,"[76, 30]","[-1.8671145582528597, -1.7815253564067417]",-1.2040654542412994,"[9, 59, 33, 67, 25, 48, 1, 6, 11, 52]","[2.7112913226890507, 1.9436481310396643, 1.847326149304474, 1.6825652636025579, 1.613149521593685, 1.5803272505347405, 1.572561837343483, 1.4391551863819891, 1.4133981325987541, 1.3627350451770348]","[76, 30, 70, 67, 15, 58, 36, 50, 2, 31]","[-1.8671145582528597, -1.7815253564067417, -1.6929898798733667, -1.6556292541959734, -1.5666354767853274, -1.413961726995422, -1.352249296460508, -1.3380530796755772, -1.290140841558965, -1.2856271759013203]",52.20449894026882,-53.64907340068712,153,"[27, 64]","[-1.8692563293226903, -1.5649198486319482]",-1.537858135040599,"[11, 7, 53, 61, 36, 1, 69, 28, 50, 20]","[1.9994651433838724, 1.5001406587526736, 1.4888401879099054, 1.4206781504967365, 1.4177700551152712, 1.3483291288170278, 1.3030277104515997, 1.2934757777976484, 1.2251969571596713, 0.9537318634180795]","[27, 64, 66, 72, 46, 56, 12, 61, 33, 48]","[-1.8692563293226903, -1.5649198486319482, -1.5149859308695621, -1.4123835088204808, -1.2798349727632095, -1.1632035721122187, -1.1623340562591906, -1.1109527608559708, -1.085719287243972, -1.0679680327705547]",40.70926311246883,-41.60558115538287
